# Date : 2017-07-28
# Equipment : MACSQuant (Bjorkman lab)
# User: sbarnes
# Description :
# LacI titration with operators Onew 007, 010, 012, 014
# and RBS1027
# Comments :
# Things looks fine. Flow rate was good (~15,000 events/sec for flow facility
# cytometer).
date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20170728,sbarnes,007,-15.64,auto,0,0.0,1326.6595973996598,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,0.1,1377.8406271200022,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,5.0,1380.6841350586305,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,10.0,1372.6832585018815,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,25.0,1340.51367004313,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,50.0,1333.4817075944802,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,75.0,1335.8562490316276,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,100.0,1335.0408972929113,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,250.0,1309.426335135094,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,500.0,1321.9988187710626,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,1000.0,1309.7502553707154,0.0,0.0
20170728,sbarnes,007,-15.64,auto,0,5000.0,1320.716006641307,0.0,0.0
20170728,sbarnes,007,-15.64,delta,0,0.0,4729.989234580126,3403.3296371804663,1.0
20170728,sbarnes,007,-15.64,delta,0,0.1,7415.505269533856,6037.664642413854,1.0
20170728,sbarnes,007,-15.64,delta,0,5.0,6932.728436929757,5552.044301871127,1.0
20170728,sbarnes,007,-15.64,delta,0,10.0,7422.919816403475,6050.236557901593,1.0
20170728,sbarnes,007,-15.64,delta,0,25.0,8609.71317696534,7269.19950692221,1.0
20170728,sbarnes,007,-15.64,delta,0,50.0,8025.136235843811,6691.654528249331,1.0
20170728,sbarnes,007,-15.64,delta,0,75.0,6975.15153991997,5639.295290888342,1.0
20170728,sbarnes,007,-15.64,delta,0,100.0,6700.467576152284,5365.426678859372,1.0
20170728,sbarnes,007,-15.64,delta,0,250.0,6375.61368550654,5066.187350371446,1.0
20170728,sbarnes,007,-15.64,delta,0,500.0,6217.219234421376,4895.220415650314,1.0
20170728,sbarnes,007,-15.64,delta,0,1000.0,6204.192114177603,4894.4418588068875,1.0
20170728,sbarnes,007,-15.64,delta,0,5000.0,6554.512240445494,5233.796233804187,1.0
20170728,sbarnes,007,-15.64,RBS1027,130,0.0,1256.6094564665382,-70.05014093312161,-0.02058282576211324
20170728,sbarnes,007,-15.64,RBS1027,130,0.1,1413.6855856476884,35.84495852768623,0.005936891273470174
20170728,sbarnes,007,-15.64,RBS1027,130,5.0,1316.722321217169,-63.961813841461435,-0.011520407684770327
20170728,sbarnes,007,-15.64,RBS1027,130,10.0,1518.0018935386734,145.31863503679187,0.024018669955475726
20170728,sbarnes,007,-15.64,RBS1027,130,25.0,1810.1629588139306,469.64928877080047,0.06460811652281238
20170728,sbarnes,007,-15.64,RBS1027,130,50.0,2596.9367509037365,1263.4550433092563,0.18881056067307186
20170728,sbarnes,007,-15.64,RBS1027,130,75.0,2931.4448922166393,1595.5886431850117,0.28294114084840966
20170728,sbarnes,007,-15.64,RBS1027,130,100.0,2882.8160111949633,1547.775113902052,0.28847195321865643
20170728,sbarnes,007,-15.64,RBS1027,130,250.0,4925.528140350314,3616.1018052152203,0.713771827832244
20170728,sbarnes,007,-15.64,RBS1027,130,500.0,6625.4138939159175,5303.415075144855,1.0833863697310786
20170728,sbarnes,007,-15.64,RBS1027,130,1000.0,6944.451410645331,5634.701155274615,1.1512448850803552
20170728,sbarnes,007,-15.64,RBS1027,130,5000.0,5602.737329162101,4282.021322520794,0.8181482677647931
20170728,sbarnes,010,-10.13,auto,0,0.0,1328.2852270604496,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,0.1,1353.6125079369526,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,1.0,1332.362679381002,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,5.0,1354.7399365359552,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,10.0,1338.2236715341378,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,25.0,1358.4966803948032,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,50.0,1356.820920472816,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,75.0,1353.254964531127,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,100.0,1355.8575696401738,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,250.0,1356.9973990651433,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,500.0,1307.270252310162,0.0,0.0
20170728,sbarnes,010,-10.13,auto,0,1000.0,1324.6390597730317,0.0,0.0
20170728,sbarnes,010,-10.13,delta,0,0.0,6520.466386776526,5192.181159716076,1.0
20170728,sbarnes,010,-10.13,delta,0,0.1,6584.471918537689,5230.859410600737,1.0
20170728,sbarnes,010,-10.13,delta,0,1.0,6615.759729486848,5283.397050105847,1.0
20170728,sbarnes,010,-10.13,delta,0,5.0,6439.373356823179,5084.633420287224,1.0
20170728,sbarnes,010,-10.13,delta,0,10.0,6401.605368367927,5063.38169683379,1.0
20170728,sbarnes,010,-10.13,delta,0,25.0,6510.5654740522195,5152.068793657416,1.0
20170728,sbarnes,010,-10.13,delta,0,50.0,6854.241545764207,5497.420625291392,1.0
20170728,sbarnes,010,-10.13,delta,0,75.0,6009.700095251871,4656.445130720744,1.0
20170728,sbarnes,010,-10.13,delta,0,100.0,6006.57606476299,4650.718495122816,1.0
20170728,sbarnes,010,-10.13,delta,0,250.0,5227.663770513703,3870.6663714485594,1.0
20170728,sbarnes,010,-10.13,delta,0,500.0,5205.628017383583,3898.357765073421,1.0
20170728,sbarnes,010,-10.13,delta,0,1000.0,5093.486080832591,3768.8470210595597,1.0
20170728,sbarnes,010,-10.13,RBS1027,130,0.0,2265.2263338099547,936.941106749505,0.18045231434119294
20170728,sbarnes,010,-10.13,RBS1027,130,0.1,2322.90409657748,969.2915886405272,0.185302550222662
20170728,sbarnes,010,-10.13,RBS1027,130,1.0,2476.2843350240646,1143.9216556430626,0.2165125287375753
20170728,sbarnes,010,-10.13,RBS1027,130,5.0,3250.2549013853236,1895.5149648493684,0.37279284624264875
20170728,sbarnes,010,-10.13,RBS1027,130,10.0,3586.5531852576014,2248.3295137234636,0.4440371373008238
20170728,sbarnes,010,-10.13,RBS1027,130,25.0,4872.451370107148,3513.954689712345,0.6820473154470079
20170728,sbarnes,010,-10.13,RBS1027,130,50.0,5272.953084974352,3916.1321645015364,0.712358109635091
20170728,sbarnes,010,-10.13,RBS1027,130,75.0,5873.5947212965,4520.339756765374,0.9707705405874066
20170728,sbarnes,010,-10.13,RBS1027,130,100.0,5230.517766412664,3874.66019677249,0.8331315259858935
20170728,sbarnes,010,-10.13,RBS1027,130,250.0,5051.634868122137,3694.6374690569937,0.9545223262614368
20170728,sbarnes,010,-10.13,RBS1027,130,500.0,4978.812741692425,3671.5424893822633,0.9418177372730474
20170728,sbarnes,010,-10.13,RBS1027,130,1000.0,5030.6507613132235,3706.011701540192,0.9833277076070596
20170728,sbarnes,012,-13.29,auto,0,0.0,1326.6595973996598,0.0,0.0
