# Date : 2017-04-18
# Equipment : MACSQuant (Bjorkman lab)
# User: nbellive
# Description : 
# LacI titration with mutant 101 operators (Onew102, 103, 104, 105, and 107) 
# and 7 different RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# Comments : 
# Things looks fine. Flow rate was the usual 4000/sec-6000/sec
date,username,operator,binding_energy,rbs,repressors,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20170418,nbellive,O1new102,-13.81,auto,0,3468.98871908,0.0,0.0
20170418,nbellive,O1new102,-13.81,delta,0,23323.0874809,19854.0987618,1.0
20170418,nbellive,O1new102,-13.81,RBS1L,870,3427.93685458,-41.0518645003,-0.00206767705716
20170418,nbellive,O1new102,-13.81,RBS1,610,3440.88860974,-28.1001093475,-0.00141533039019
20170418,nbellive,O1new102,-13.81,RBS1027,130,3464.03643915,-4.9522799342,-0.000249433630487
20170418,nbellive,O1new102,-13.81,RBS446,62,3809.69985996,340.711140875,0.0171607457464
20170418,nbellive,O1new102,-13.81,RBS1147,30,4156.3339583,687.345239217,0.0346198156594
20170418,nbellive,O1new102,-13.81,HG104,11,4974.49973293,1505.51101385,0.0758287259427
20170418,nbellive,O1new103,-13.1,auto,0,3369.48753623,0.0,0.0
20170418,nbellive,O1new103,-13.1,delta,0,22320.555948,18951.0684118,1.0
20170418,nbellive,O1new103,-13.1,RBS1L,870,3372.95679182,3.46925558915,0.000183063852325
20170418,nbellive,O1new103,-13.1,RBS1,610,3390.67429641,21.1867601798,0.00111797180609
20170418,nbellive,O1new103,-13.1,RBS1027,130,3457.90468276,88.4171465298,0.00466554943544
20170418,nbellive,O1new103,-13.1,RBS446,62,3598.70700759,229.219471357,0.0120953323779
20170418,nbellive,O1new103,-13.1,RBS1147,30,3600.25546525,230.767929026,0.0121770405769
20170418,nbellive,O1new103,-13.1,HG104,11,5342.97958725,1973.49205102,0.104136189482
20170418,nbellive,O1new104,-14.21,auto,0,3268.37559864,0.0,0.0
20170418,nbellive,O1new104,-14.21,delta,0,25601.7141809,22333.3385823,1.0
20170418,nbellive,O1new104,-14.21,RBS1L,870,3311.86481476,43.4892161237,0.00194727787623
20170418,nbellive,O1new104,-14.21,RBS1,610,3300.94802004,32.5724213974,0.00145846628695
20170418,nbellive,O1new104,-14.21,RBS1027,130,3316.24230086,47.8667022214,0.00214328467036
20170418,nbellive,O1new104,-14.21,RBS446,62,3389.54552173,121.169923093,0.00542551766932
20170418,nbellive,O1new104,-14.21,RBS1147,30,3523.46475447,255.089155832,0.0114218998155
20170418,nbellive,O1new104,-14.21,HG104,11,4578.05551565,1309.67991701,0.0586423705612
20170418,nbellive,O1new105,-12.59,auto,0,3256.24177981,0.0,0.0
20170418,nbellive,O1new105,-12.59,delta,0,15945.2298552,12688.9880754,1.0
20170418,nbellive,O1new105,-12.59,RBS1L,870,3886.39084663,630.149066814,0.0496610969347
20170418,nbellive,O1new105,-12.59,RBS1,610,4103.14064332,846.898863509,0.0667428212934
20170418,nbellive,O1new105,-12.59,RBS1027,130,5246.82232347,1990.58054365,0.156874648461
20170418,nbellive,O1new105,-12.59,RBS446,62,6260.63559525,3004.39381544,0.236771742363
20170418,nbellive,O1new105,-12.59,RBS1147,30,9066.06936241,5809.8275826,0.457863743593
20170418,nbellive,O1new105,-12.59,HG104,11,12617.385509,9361.14372921,0.737737609461
20170418,nbellive,O1new107,-15.24,auto,0,3229.90875564,0.0,0.0
20170418,nbellive,O1new107,-15.24,delta,0,19136.3739032,15906.4651476,1.0
20170418,nbellive,O1new107,-15.24,RBS1L,870,3364.17155489,134.262799248,0.00844076908368
20170418,nbellive,O1new107,-15.24,RBS1,610,3352.93712998,123.028374332,0.0077344886617
20170418,nbellive,O1new107,-15.24,RBS1027,130,3417.47754061,187.56878496,0.0117919841536
20170418,nbellive,O1new107,-15.24,RBS446,62,3523.8618489,293.953093256,0.0184801016774
20170418,nbellive,O1new107,-15.24,RBS1147,30,3641.06195352,411.15319788,0.0258481814825
20170418,nbellive,O1new107,-15.24,HG104,11,4224.28552649,994.376770846,0.0625140005412
