date,username,operator,binding_energy,rbs,repressors,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160908,nbellive,01new007,-14.67,auto,0,3023.58576322,0.0,0.0
20160908,nbellive,01new007,-14.67,delta,0,23189.2888103,20165.7030471,1.0
20160908,nbellive,01new007,-14.67,RBS1L,870,3252.11959922,228.533835999,0.0113327978432
20160908,nbellive,01new007,-14.67,RBS1,610,3260.56430063,236.978537405,0.0117515633772
20160908,nbellive,01new007,-14.67,RBS1027,130,3303.10487433,279.519111106,0.013861114113
20160908,nbellive,01new007,-14.67,RBS446,62,3365.70727059,342.121507364,0.016965513504
20160908,nbellive,01new007,-14.67,RBS1147,30,3445.09535056,421.509587337,0.0209023006216
20160908,nbellive,01new007,-14.67,HG104,11,4037.39603546,1013.81027224,0.0502739859786
20160908,nbellive,01new008,-13.93,auto,0,3153.22160963,0.0,0.0
20160908,nbellive,01new008,-13.93,delta,0,23429.7168275,20276.4952179,1.0
20160908,nbellive,01new008,-13.93,RBS1L,870,3210.63433267,57.4127230393,0.00283149145957
20160908,nbellive,01new008,-13.93,RBS1,610,3263.22514883,110.003539204,0.00542517521009
20160908,nbellive,01new008,-13.93,RBS1027,130,3319.16968354,165.948073913,0.00818425828183
20160908,nbellive,01new008,-13.93,RBS446,62,3430.78406747,277.56245784,0.0136888774345
20160908,nbellive,01new008,-13.93,RBS1147,30,3476.92167719,323.700067556,0.0159643007373
20160908,nbellive,01new008,-13.93,HG104,11,4340.91192987,1187.69032024,0.0585747343154
20160908,nbellive,01new010,-12.13,auto,0,3176.85116337,0.0,0.0
20160908,nbellive,01new010,-12.13,delta,0,14267.5414875,11090.6903241,1.0
20160908,nbellive,01new010,-12.13,RBS1L,870,3847.86234602,671.01118265,0.0605022016699
20160908,nbellive,01new010,-12.13,RBS1,610,3740.07387955,563.222716179,0.0507833777446
20160908,nbellive,01new010,-12.13,RBS1027,130,5247.28213499,2070.43097162,0.186681884635
20160908,nbellive,01new010,-12.13,RBS446,62,6595.22162401,3418.37046064,0.308219809654
20160908,nbellive,01new010,-12.13,RBS1147,30,8255.36355783,5078.51239446,0.457907690688
20160908,nbellive,01new010,-12.13,HG104,11,11779.6801532,8602.82898982,0.775680209111
20160908,nbellive,01new011,-12.79,auto,0,3081.33946964,0.0,0.0
20160908,nbellive,01new011,-12.79,delta,0,14394.6925818,11313.3531122,1.0
20160908,nbellive,01new011,-12.79,RBS1L,870,3482.95194738,401.612477748,0.0354989783989
20160908,nbellive,01new011,-12.79,RBS1,610,3536.08633181,454.746862173,0.0401955863716
20160908,nbellive,01new011,-12.79,RBS1027,130,4045.52180174,964.182332104,0.0852251602636
20160908,nbellive,01new011,-12.79,RBS446,62,4639.30970147,1557.97023184,0.137710740254
20160908,nbellive,01new011,-12.79,RBS1147,30,5279.74345402,2198.40398438,0.194319399614
20160908,nbellive,01new011,-12.79,HG104,11,8460.14629328,5378.80682365,0.47543878197
20160908,nbellive,01new013,-14.23,auto,0,3088.33175065,0.0,0.0
20160908,nbellive,01new013,-14.23,delta,0,21987.9473009,18899.6155503,1.0
20160908,nbellive,01new013,-14.23,RBS1L,870,6487.13462557,3398.80287493,0.179834498002
20160908,nbellive,01new013,-14.23,RBS1,610,6614.3473893,3526.01563865,0.186565468978
20160908,nbellive,01new013,-14.23,RBS1027,130,10641.5183858,7553.18663514,0.399647633839
20160908,nbellive,01new013,-14.23,RBS446,62,61653.6678227,58565.3360721,3.09875806289
20160908,nbellive,01new013,-14.23,RBS1147,30,16152.3001274,13063.9683767,0.691229318499
20160908,nbellive,01new013,-14.23,HG104,11,19622.5955849,16534.2638342,0.874846569774
20160908,nbellive,01new014,-10.46,auto,0,3112.63147608,0.0,0.0
20160908,nbellive,01new014,-10.46,delta,0,37854.3455132,34741.7140372,1.0
20160908,nbellive,01new014,-10.46,RBS1L,870,7931.57943025,4818.94795417,0.138707835457
20160908,nbellive,01new014,-10.46,RBS1,610,8668.07712387,5555.44564779,0.159907068542
20160908,nbellive,01new014,-10.46,RBS1027,130,18334.4464675,15221.8149914,0.438142314312
20160908,nbellive,01new014,-10.46,RBS446,62,4484.83344525,1372.20196917,0.0394972443702
20160908,nbellive,01new014,-10.46,RBS1147,30,30167.982271,27055.3507949,0.778756936574
20160908,nbellive,01new014,-10.46,HG104,11,35294.8176941,32182.186218,0.926326956223
