date,username,operator,binding_energy,rbs,repressors,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20171009,sbarnes,O1new301,-15.08,auto,0,3073.6403562433343,0.0,0.0
20171009,sbarnes,O1new301,-15.08,delta,0,13560.030998736227,10486.390642492894,1.0
20171009,sbarnes,O1new301,-15.08,RBS1L,870,3187.114692515884,113.47433627254986,0.010821105196360871
20171009,sbarnes,O1new301,-15.08,RBS1,610,3223.965941410262,150.3255851669278,0.014335302802642055
20171009,sbarnes,O1new301,-15.08,RBS1027,130,3491.2138618944496,417.5735056511153,0.039820517839477224
20171009,sbarnes,O1new301,-15.08,RBS446,62,3661.7771101520916,588.1367539087573,0.0560857185241138
20171009,sbarnes,O1new301,-15.08,RBS1147,30,3987.363427254284,913.7230710109498,0.0871341820233519
20171009,sbarnes,O1new301,-15.08,HG104,11,5698.016611325976,2624.3762550826414,0.25026497148105076
20171009,sbarnes,O1new302,-13.98,auto,0,3026.6483456321816,0.0,0.0
20171009,sbarnes,O1new302,-13.98,delta,0,19454.08399553346,16427.43564990128,1.0
20171009,sbarnes,O1new302,-13.98,RBS1L,870,3116.488643284005,89.84029765182322,0.005468917947175956
20171009,sbarnes,O1new302,-13.98,RBS1,610,3179.196861340004,152.5485157078224,0.00928620382139431
20171009,sbarnes,O1new302,-13.98,RBS1027,130,3412.902398033539,386.2540524013575,0.023512741771335364
20171009,sbarnes,O1new302,-13.98,RBS446,62,3488.2757748971185,461.62742926493684,0.028101003656508677
20171009,sbarnes,O1new302,-13.98,RBS1147,30,3780.3503498390774,753.7020042068957,0.04588068523107714
20171009,sbarnes,O1new302,-13.98,HG104,11,5379.754933678651,2353.106588046469,0.1432424779007191
20171009,sbarnes,O1new303,-15.75,auto,0,2992.354551370858,0.0,0.0
20171009,sbarnes,O1new303,-15.75,delta,0,10638.009205940465,7645.654654569607,1.0
20171009,sbarnes,O1new303,-15.75,RBS1L,870,3075.5895429109873,83.23499154012916,0.010886574832461441
20171009,sbarnes,O1new303,-15.75,RBS1,610,3054.120776687754,61.766225316896,0.008078605182615715
20171009,sbarnes,O1new303,-15.75,RBS1027,130,3163.154515996571,170.79996462571262,0.0223394820119988
20171009,sbarnes,O1new303,-15.75,RBS446,62,3271.472982749167,279.11843137830874,0.03650680602104974
20171009,sbarnes,O1new303,-15.75,RBS1147,30,3368.772952037949,376.41840066709074,0.04923298496644958
20171009,sbarnes,O1new303,-15.75,HG104,11,4012.739176455636,1020.3846250847778,0.1334594186090946
20171009,sbarnes,O1new304,-11.98,auto,0,2974.570133621436,0.0,0.0
20171009,sbarnes,O1new304,-11.98,delta,0,14656.541285442043,11681.971151820606,1.0
20171009,sbarnes,O1new304,-11.98,RBS1L,870,13360.39261142972,10385.822477808284,0.8890470916964797
20171009,sbarnes,O1new304,-11.98,RBS1,610,14985.84013449234,12011.270000870903,1.028188637411502
20171009,sbarnes,O1new304,-11.98,RBS1027,130,16219.194588796589,13244.624455175152,1.1337662354277438
20171009,sbarnes,O1new304,-11.98,RBS446,62,13925.836630771344,10951.266497149907,0.9374502260642186
20171009,sbarnes,O1new304,-11.98,RBS1147,30,16292.968191751537,13318.3980581301,1.140081402790869
20171009,sbarnes,O1new304,-11.98,HG104,11,15670.899340418975,12696.329206797538,1.0868310700132868
20171009,sbarnes,O1new305,-10.47,auto,0,3003.001852180773,0.0,0.0
20171009,sbarnes,O1new305,-10.47,delta,0,19570.19201755205,16567.190165371278,1.0
20171009,sbarnes,O1new305,-10.47,RBS1L,870,5177.236735240442,2174.234883059669,0.13123739519838748
20171009,sbarnes,O1new305,-10.47,RBS1,610,12648.117135390066,9645.115283209294,0.5821817210361659
20171009,sbarnes,O1new305,-10.47,RBS1027,130,9906.83289692395,6903.831044743178,0.4167170760901603
20171009,sbarnes,O1new305,-10.47,RBS446,62,5640.50763870434,2637.505786523567,0.15920055001459926
20171009,sbarnes,O1new305,-10.47,RBS1147,30,15120.881489295856,12117.879637115084,0.731438434408984
20171009,sbarnes,O1new305,-10.47,HG104,11,17638.22457044802,14635.222718267247,0.883385931602196
