date,username,operator,binding_energy,rbs,repressors,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160829,nbellive,01new007,-14.67,auto,0,3075.17331178,0.0,0.0
20160829,nbellive,01new007,-14.67,delta,0,22911.6840642,19836.5107525,1.0
20160829,nbellive,01new007,-14.67,RBS1L,870,3183.73150922,108.558197448,0.00547264580966
20160829,nbellive,01new007,-14.67,RBS1,610,3188.71722733,113.543915551,0.0057239862881
20160829,nbellive,01new007,-14.67,RBS1027,130,3143.37287858,68.1995668017,0.00343808281873
20160829,nbellive,01new007,-14.67,RBS446,62,3215.16864032,139.995328544,0.00705745734675
20160829,nbellive,01new007,-14.67,RBS1147,30,3191.51888207,116.345570291,0.00586522356391
20160829,nbellive,01new007,-14.67,HG104,11,3903.59432396,828.421012184,0.0417624360716
20160829,nbellive,01new010,-12.13,auto,0,2987.69590931,0.0,0.0
20160829,nbellive,01new010,-12.13,delta,0,10554.9883771,7567.29246782,1.0
20160829,nbellive,01new010,-12.13,RBS1L,870,3690.13315377,702.437244461,0.0928254388802
20160829,nbellive,01new010,-12.13,RBS1,610,3726.76405124,739.068141934,0.097666126303
20160829,nbellive,01new010,-12.13,RBS1027,130,5052.82775188,2065.13184257,0.272902342727
20160829,nbellive,01new010,-12.13,RBS446,62,6246.83783436,3259.14192505,0.430687982381
20160829,nbellive,01new010,-12.13,RBS1147,30,7709.90580932,4722.20990001,0.624028993209
20160829,nbellive,01new010,-12.13,HG104,11,12546.4100129,9558.71410362,1.26316171131
20160829,nbellive,01new011,-12.79,auto,0,3339.14707734,0.0,0.0
20160829,nbellive,01new011,-12.79,delta,0,14038.0422192,10698.8951419,1.0
20160829,nbellive,01new011,-12.79,RBS1L,870,3464.75126996,125.604192616,0.0117399218284
20160829,nbellive,01new011,-12.79,RBS1,610,3553.3071508,214.160073456,0.0200170270496
20160829,nbellive,01new011,-12.79,RBS1027,130,3982.50585955,643.358782207,0.0601331982111
20160829,nbellive,01new011,-12.79,RBS446,62,4428.09159444,1088.9445171,0.101781025298
20160829,nbellive,01new011,-12.79,RBS1147,30,5183.35582838,1844.20875104,0.17237375697
20160829,nbellive,01new011,-12.79,HG104,11,8361.71535967,5022.56828233,0.469447378979
20160829,nbellive,01new013,-14.23,auto,0,3122.34682753,0.0,0.0
20160829,nbellive,01new013,-14.23,delta,0,22122.1519996,18999.8051721,1.0
20160829,nbellive,01new013,-14.23,RBS1L,870,5794.96340762,2672.61658009,0.140665472929
20160829,nbellive,01new013,-14.23,RBS1,610,6117.62634046,2995.27951293,0.157647906692
20160829,nbellive,01new013,-14.23,RBS1027,130,11615.6284807,8493.2816532,0.447019407634
20160829,nbellive,01new013,-14.23,RBS446,62,131182.25267,128059.905843,6.74006415765
20160829,nbellive,01new013,-14.23,RBS1147,30,17863.5113931,14741.1645656,0.775858722343
20160829,nbellive,01new013,-14.23,HG104,11,21302.486505,18180.1396775,0.956859268439
20160829,nbellive,01new014,-10.46,auto,0,3139.64769479,0.0,0.0
20160829,nbellive,01new014,-10.46,delta,0,46050.9078168,42911.260122,1.0
20160829,nbellive,01new014,-10.46,RBS1L,870,7780.15606869,4640.5083739,0.108141973941
20160829,nbellive,01new014,-10.46,RBS1,610,10377.0362454,7237.38855063,0.168659427154
20160829,nbellive,01new014,-10.46,RBS1027,130,20538.7471439,17399.0994491,0.405466989309
20160829,nbellive,01new014,-10.46,RBS446,62,4573.16236737,1433.51467258,0.0334064921074
20160829,nbellive,01new014,-10.46,RBS1147,30,29247.3892297,26107.7415349,0.6084123715
20160829,nbellive,01new014,-10.46,HG104,11,33136.9300307,29997.282336,0.699053867229
