date,username,operator,binding_energy,rbs,repressors,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20170928,sbarnes,O1new205,-12.48,RBS446,62,8844.793455588433,5746.804847171542,0.39777380125456
20170928,sbarnes,O1new205,-12.48,RBS1147,30,13146.73147428687,10048.74286586998,0.6955389566698174
20170928,sbarnes,O1new205,-12.48,HG104,11,16539.644101393384,13441.655492976493,0.9303845428520251
20170928,sbarnes,O1new207,-14.56,auto,0,3118.538275666725,0.0,0.0
20170928,sbarnes,O1new207,-14.56,delta,0,22779.83058552384,19661.292309857115,1.0
20170928,sbarnes,O1new207,-14.56,RBS1L,870,3364.5859631034104,246.04768743668546,0.01251431917897535
20170928,sbarnes,O1new207,-14.56,RBS1,610,3292.005478108518,173.46720244179323,0.008822777247191738
20170928,sbarnes,O1new207,-14.56,RBS1027,130,3432.3032079478558,313.76493228113077,0.015958510119084383
20170928,sbarnes,O1new207,-14.56,RBS446,62,3614.4619317976358,495.9236561309108,0.025223349936274602
20170928,sbarnes,O1new207,-14.56,RBS1147,30,3931.4634455902205,812.9251699234956,0.04134647698187868
20170928,sbarnes,O1new207,-14.56,HG104,11,5561.6118552765565,2443.0735796098315,0.12425803660856034
20170928,sbarnes,O1new208,-12.4,auto,0,3113.3489047256685,0.0,0.0
20170928,sbarnes,O1new208,-12.4,delta,0,8332.575591680139,5219.226686954471,1.0
20170928,sbarnes,O1new208,-12.4,RBS1L,870,3409.893172125055,296.5442673993866,0.05681766383909002
20170928,sbarnes,O1new208,-12.4,RBS1,610,3342.541069080383,229.19216435471435,0.04391305036195943
20170928,sbarnes,O1new208,-12.4,RBS1027,130,3709.8627624188334,596.5138576931649,0.1142916170290437
20170928,sbarnes,O1new208,-12.4,RBS446,62,3968.2173833379948,854.8684786123263,0.1637921726506116
20170928,sbarnes,O1new208,-12.4,RBS1147,30,4384.524761534322,1271.1758568086539,0.24355636055930957
20170928,sbarnes,O1new208,-12.4,HG104,11,6132.875443645289,3019.5265389196206,0.5785390671892005
20170928,sbarnes,O1new209,-11.64,auto,0,3066.336258630824,0.0,0.0
20170928,sbarnes,O1new209,-11.64,delta,0,22321.071441898024,19254.7351832672,1.0
20170928,sbarnes,O1new209,-11.64,RBS1L,870,4023.0860109343776,956.7497523035536,0.04968906314198446
20170928,sbarnes,O1new209,-11.64,RBS1,610,4138.10257614081,1071.766317509986,0.055662480283882335
20170928,sbarnes,O1new209,-11.64,RBS1027,130,5328.71549306891,2262.3792344380863,0.11749729159631056
20170928,sbarnes,O1new209,-11.64,RBS446,62,6717.421393054622,3651.085134423798,0.18962011680101806
20170928,sbarnes,O1new209,-11.64,RBS1147,30,8675.635316578713,5609.299057947889,0.29132049880501587
20170928,sbarnes,O1new209,-11.64,HG104,11,14841.262796087189,11774.926537456366,0.6115340681334867
20170928,sbarnes,O1new210,-11.24,auto,0,3039.3888022902242,0.0,0.0
20170928,sbarnes,O1new210,-11.24,delta,0,4999.894749598848,1960.5059473086235,1.0
20170928,sbarnes,O1new210,-11.24,RBS1L,870,3413.0721584679463,373.6833561777221,0.19060557132750014
20170928,sbarnes,O1new210,-11.24,RBS1,610,3438.0749239326706,398.6861216424463,0.2033587922493994
20170928,sbarnes,O1new210,-11.24,RBS1027,130,3812.6167806156977,773.2279783254735,0.394402261001533
20170928,sbarnes,O1new210,-11.24,RBS446,62,4050.749556232212,1011.3607539419877,0.5158672205663954
20170928,sbarnes,O1new210,-11.24,RBS1147,30,4407.716102023456,1368.327299733232,0.6979460080759599
20170928,sbarnes,O1new210,-11.24,HG104,11,4817.155786456767,1777.7669841665424,0.906789896050586
20170928,sbarnes,O1new211,-14.05,auto,0,3074.5828533948356,0.0,0.0
20170928,sbarnes,O1new211,-14.05,delta,0,17237.766565712103,14163.183712317268,1.0
20170928,sbarnes,O1new211,-14.05,RBS1L,870,3676.1144967133755,601.5316433185399,0.04247149903135176
20170928,sbarnes,O1new211,-14.05,RBS1,610,3789.89722855273,715.3143751578946,0.05050519640833357
20170928,sbarnes,O1new211,-14.05,RBS1027,130,4574.63590822252,1500.0530548276843,0.10591213707996572
20170928,sbarnes,O1new211,-14.05,RBS446,62,5485.287959824652,2410.705106429816,0.17020926617885376
20170928,sbarnes,O1new211,-14.05,RBS1147,30,6846.7343296294985,3772.151476234663,0.26633499592003057
20170928,sbarnes,O1new211,-14.05,HG104,11,11168.400814300297,8093.817960905462,0.571468825463764
