date,username,operator,binding_energy,rbs,repressors,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160907,nbellive,01new007,-14.67,auto,0,3132.51932552,0.0,
20160907,nbellive,01new007,-14.67,delta,0,,,
20160907,nbellive,01new007,-14.67,RBS1L,870,3298.01138511,165.492059596,
20160907,nbellive,01new007,-14.67,RBS1,610,3314.79803713,182.278711616,
20160907,nbellive,01new007,-14.67,RBS1027,130,3417.54941656,285.030091041,
20160907,nbellive,01new007,-14.67,RBS446,62,3527.72046862,395.2011431,
20160907,nbellive,01new007,-14.67,RBS1147,30,4260.54064139,1128.02131587,
20160907,nbellive,01new007,-14.67,HG104,11,29821.7426549,26689.2233293,
20160907,nbellive,01new008,-13.93,auto,0,3251.15424827,0.0,-0.0
20160907,nbellive,01new008,-13.93,delta,0,3214.94443372,-36.2098145556,1.0
20160907,nbellive,01new008,-13.93,RBS1L,870,3306.76302986,55.6087815837,-1.53573781767
20160907,nbellive,01new008,-13.93,RBS1,610,3351.38839818,100.234149909,-2.76814866741
20160907,nbellive,01new008,-13.93,RBS1027,130,3567.30583438,316.151586103,-8.73110205018
20160907,nbellive,01new008,-13.93,RBS446,62,3657.66411739,406.509869119,-11.2265106604
20160907,nbellive,01new008,-13.93,RBS1147,30,4977.24419317,1726.08994489,-47.66911861
20160907,nbellive,01new008,-13.93,HG104,11,30618.6028456,27367.4485973,-755.801954061
20160907,nbellive,01new010,-12.13,auto,0,3277.40256917,0.0,-0.0
20160907,nbellive,01new010,-12.13,delta,0,3217.43296221,-59.9696069612,1.0
20160907,nbellive,01new010,-12.13,RBS1L,870,3806.75194456,529.349375385,-8.8269608925
20160907,nbellive,01new010,-12.13,RBS1,610,5307.17943439,2029.77686521,-33.8467595181
20160907,nbellive,01new010,-12.13,RBS1027,130,7100.23048276,3822.82791358,-63.7460891824
20160907,nbellive,01new010,-12.13,RBS446,62,8458.75437448,5181.35180531,-86.3996292098
20160907,nbellive,01new010,-12.13,RBS1147,30,16667.4874538,13390.0848846,-223.281184639
20160907,nbellive,01new010,-12.13,HG104,11,14138.0707567,10860.6681875,-181.102874237
